Season,Id,Date,Time,League,Home,Away,Round_number,FT_Goals_H,FT_Goals_A,FT_Odd_ML_Bookie,FT_Odd_ML_H,FT_Odd_ML_D,FT_Odd_ML_A,HT_Odd_OU_05_Bookie,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_OU_05_Bookie,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_OU_15_Bookie,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_OU_25_Bookie,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_OU_35_Bookie,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_OU_45_Bookie,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Bookie,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
2022,SEfnMqfD,2022-05-09,20:00,BRASIL - SÉRIE B,CRB,Sampaio Corrêa,RODADA 6,2,1,1xBet,1.89,3.34,4.1,1xBet,1.52,2.5,1xBet,1.05,7.1,1xBet,1.44,2.66,1xBet,2.43,1.6,1xBet,4.5,1.18,1xBet,8.6,1.03,1xBet,2.19,1.64
2022,A14PrQAR,2022-05-09,20:00,BRASIL - SÉRIE C,Aparecidense,Vitória,PRIMEIRA FASE ,0,0,1xBet,2.82,2.74,2.76,1xBet,1.66,2.12,1xBet,1.11,5.35,1xBet,1.62,2.34,1xBet,2.73,1.39,1xBet,5.4,1.11,1xBet,10.0,1.04,1xBet,2.19,1.65
2022,WxWXLD0t,2022-05-09,21:30,ARGENTINA - COPA DA LIGA PROFISSIONAL,Banfield,Atl. Tucuman,RODADA 14,1,1,bet365,2.0,3.4,3.8,bet365,1.44,2.62,bet365,1.07,9.0,bet365,1.36,3.0,bet365,2.15,1.66,bet365,4.0,1.22,bet365,9.0,1.07,bet365,1.95,1.8
2022,dnWNIBl2,2022-05-10,19:15,ARGENTINA - COPA DA LIGA PROFISSIONAL,Racing Club,Aldosivi,PLAYOFFS ,5,0,bet365,1.4,4.5,6.5,bet365,1.33,3.25,bet365,1.03,15.0,bet365,1.2,4.33,bet365,1.66,2.15,bet365,2.62,1.44,bet365,5.0,1.16,bet365,1.95,1.8
2022,Y3F6seR2,2022-05-10,21:30,ARGENTINA - COPA DA LIGA PROFISSIONAL,Boca Juniors,Defensa y Justicia,PLAYOFFS ,2,0,bet365,1.9,3.4,4.33,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.25,3.75,bet365,1.9,1.95,bet365,3.25,1.33,bet365,6.0,1.12,bet365,1.75,2.0
2022,CfEAtFt9,2022-05-11,19:15,ARGENTINA - COPA DA LIGA PROFISSIONAL,Estudiantes,Argentinos Juniors,PLAYOFFS ,1,2,bet365,2.3,3.3,3.2,bet365,1.44,2.62,bet365,1.06,10.0,bet365,1.33,3.25,bet365,2.07,1.72,bet365,3.75,1.25,bet365,8.0,1.08,bet365,1.8,1.95
2022,tvKHd25c,2022-05-11,20:30,BRASIL - SÉRIE A,Red Bull Bragantino,Atlético-MG,RODADA 7,1,1,bet365,3.6,3.1,2.2,bet365,1.53,2.37,bet365,1.08,8.0,bet365,1.4,2.75,bet365,2.35,1.57,bet365,4.33,1.2,bet365,10.0,1.06,bet365,2.0,1.75
2022,IeXJJiZe,2022-05-11,21:30,ARGENTINA - COPA DA LIGA PROFISSIONAL,River Plate,Tigre,PLAYOFFS ,1,2,bet365,1.5,4.0,7.0,bet365,1.36,3.0,bet365,1.04,13.0,bet365,1.25,3.75,bet365,1.83,2.02,bet365,3.0,1.36,bet365,6.0,1.12,bet365,1.95,1.8
2022,ngdHZ2OC,2022-05-13,19:00,BRASIL - SÉRIE B,Ponte Preta,Novorizontino,RODADA 7,0,1,1xBet,2.1,2.95,3.82,1xBet,1.65,2.19,1xBet,1.12,5.75,1xBet,1.69,2.27,1xBet,2.94,1.37,1xBet,5.9,1.09,1xBet,15.0,1.03,1xBet,2.6,1.47
2022,vmLfmMhC,2022-05-13,21:30,BRASIL - SÉRIE B,Chapecoense,Sport,RODADA 7,0,1,1xBet,2.32,2.77,3.66,1xBet,1.74,2.07,1xBet,1.14,5.1,1xBet,1.74,2.15,1xBet,3.14,1.32,1xBet,6.45,1.07,1xBet,16.0,1.03,1xBet,2.66,1.45
2022,thw8dQVP,2022-05-14,11:00,BRASIL - SÉRIE B,Criciúma,CRB,RODADA 7,3,0,1xBet,1.96,3.24,4.22,1xBet,1.56,2.4,1xBet,1.08,6.85,1xBet,1.53,2.62,1xBet,2.48,1.5,1xBet,4.74,1.14,1xBet,9.6,1.02,1xBet,2.28,1.6
2022,CzUwi4gm,2022-05-14,11:00,BRASIL - SÉRIE B,Londrina,Brusque,RODADA 7,2,1,1xBet,2.45,3.07,3.1,1xBet,1.58,2.35,1xBet,1.08,6.3,1xBet,1.52,2.43,1xBet,2.69,1.51,1xBet,5.15,1.14,1xBet,10.0,1.01,1xBet,2.2,1.64
2022,zJ6jcPPK,2022-05-14,15:00,BRASIL - SÉRIE C,Altos-PI,Atlético-CE,PRIMEIRA FASE ,0,1,1xBet,1.55,3.88,5.85,1xBet,1.4,2.77,1xBet,1.06,8.0,1xBet,1.3,3.14,1xBet,2.01,1.83,1xBet,3.34,1.27,1xBet,6.0,1.11,1xBet,2.08,1.71
2022,0dMjl2w6,2022-05-14,16:00,BRASIL - SÉRIE B,Tombense,Guarani,RODADA 7,1,1,1xBet,2.71,2.88,2.88,1xBet,1.65,2.21,1xBet,1.11,5.9,1xBet,1.66,2.32,1xBet,2.85,1.39,1xBet,5.7,1.1,1xBet,12.5,1.01,1xBet,2.4,1.54
2022,MZnitsLG,2022-05-14,16:30,BRASIL - SÉRIE A,Ceará,Flamengo,RODADA 6,2,2,bet365,4.0,3.5,1.95,bet365,1.44,2.62,bet365,1.06,10.0,bet365,1.3,3.4,bet365,2.05,1.75,bet365,3.5,1.28,bet365,8.0,1.08,bet365,1.95,1.8
2022,xWInqqyb,2022-05-14,16:30,BRASIL - SÉRIE A,Palmeiras,Red Bull Bragantino,RODADA 6,2,0,bet365,1.33,5.0,9.5,bet365,1.3,3.4,bet365,1.03,15.0,bet365,1.18,4.5,bet365,1.61,2.25,bet365,2.5,1.5,bet365,4.5,1.18,bet365,2.0,1.75
2022,6q2nb5AE,2022-05-14,17:00,BRASIL - SÉRIE C,Botafogo-SP,ABC,PRIMEIRA FASE ,2,0,1xBet,2.41,2.98,3.1,1xBet,1.51,2.42,1xBet,1.06,7.1,1xBet,1.43,2.58,1xBet,2.41,1.58,1xBet,4.4,1.17,1xBet,8.0,1.06,1xBet,2.06,1.73
2022,Merro8Hi,2022-05-14,17:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Boca Juniors,Racing Club,PLAYOFFS ,1,0,bet365,2.3,2.9,3.3,bet365,1.61,2.2,bet365,1.11,6.5,bet365,1.53,2.37,bet365,2.87,1.4,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.25,1.57
2022,6ZMnkrOa,2022-05-14,18:30,BRASIL - SÉRIE B,Sampaio Corrêa,Vila Nova,RODADA 7,2,0,1xBet,2.52,3.04,2.96,1xBet,1.55,2.42,1xBet,1.08,7.0,1xBet,1.53,2.63,1xBet,2.45,1.51,1xBet,4.64,1.15,1xBet,9.3,1.02,1xBet,2.11,1.69
2022,S0ydMLTp,2022-05-14,19:00,BRASIL - SÉRIE A,Atlético-MG,Atlético-GO,RODADA 6,2,0,bet365,1.25,6.0,10.0,bet365,1.28,3.5,bet365,1.02,17.0,bet365,1.16,5.0,bet365,1.57,2.35,bet365,2.37,1.53,bet365,4.33,1.2,bet365,2.1,1.66
2022,rqlmsN5A,2022-05-14,19:00,BRASIL - SÉRIE A,Internacional,Corinthians,RODADA 6,2,2,bet365,2.25,3.25,3.3,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.62,bet365,2.4,1.53,bet365,4.5,1.18,bet365,11.0,1.05,bet365,2.0,1.75
2022,QmoVksIf,2022-05-14,19:00,BRASIL - SÉRIE C,Floresta,Manaus,PRIMEIRA FASE ,0,1,1xBet,2.46,2.93,3.06,1xBet,1.58,2.26,1xBet,1.08,6.1,1xBet,1.57,2.43,1xBet,2.61,1.42,1xBet,5.2,1.12,1xBet,10.0,1.04,1xBet,2.18,1.65
2022,0d0LYMwJ,2022-05-14,20:30,BRASIL - SÉRIE B,CSA,Operário,RODADA 7,0,0,1xBet,1.8,3.42,4.72,1xBet,1.52,2.5,1xBet,1.06,7.1,1xBet,1.44,2.66,1xBet,2.42,1.61,1xBet,4.5,1.18,1xBet,8.6,1.03,1xBet,2.28,1.6
2022,U5Fvo56o,2022-05-14,21:00,BRASIL - SÉRIE A,Fluminense,Athletico-PR,RODADA 6,2,1,bet365,2.05,3.1,4.0,bet365,1.61,2.2,bet365,1.12,6.0,bet365,1.53,2.37,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.25,1.57
2022,E95fdquR,2022-05-15,11:00,BRASIL - SÉRIE C,Figueirense,Aparecidense,PRIMEIRA FASE ,2,1,1xBet,2.0,2.96,4.22,1xBet,1.6,2.22,1xBet,1.09,5.9,1xBet,1.61,2.35,1xBet,2.66,1.41,1xBet,5.45,1.11,1xBet,10.0,1.04,1xBet,2.4,1.54
2022,r9JrpPLi,2022-05-15,16:00,BRASIL - SÉRIE A,São Paulo,Cuiabá,RODADA 6,2,1,bet365,1.44,4.0,8.5,bet365,1.44,2.62,bet365,1.07,8.5,bet365,1.33,3.25,bet365,2.07,1.72,bet365,3.75,1.25,bet365,8.0,1.08,bet365,2.25,1.57
2022,21v4c6GJ,2022-05-15,16:00,BRASIL - SÉRIE B,Náutico,Cruzeiro,RODADA 7,0,1,1xBet,3.34,3.2,2.26,1xBet,1.53,2.47,1xBet,1.07,7.3,1xBet,1.5,2.73,1xBet,2.38,1.54,1xBet,4.44,1.16,1xBet,8.9,1.03,1xBet,2.1,1.7
2022,faJrjO8g,2022-05-15,16:00,BRASIL - SÉRIE B,Vasco,Bahia,RODADA 7,1,0,1xBet,2.35,3.01,3.3,1xBet,1.61,2.29,1xBet,1.1,6.25,1xBet,1.61,2.43,1xBet,2.7,1.43,1xBet,5.3,1.11,1xBet,10.5,1.01,1xBet,2.4,1.54
2022,x8G4ImcF,2022-05-15,16:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Tigre,Argentinos Juniors,PLAYOFFS ,2,1,bet365,2.87,3.1,2.6,bet365,1.57,2.25,bet365,1.1,7.0,bet365,1.5,2.5,bet365,2.5,1.5,bet365,5.0,1.16,bet365,11.0,1.05,bet365,2.05,1.7
2022,WQoRjN2l,2022-05-15,17:00,BRASIL - SÉRIE C,Remo,Mirassol,PRIMEIRA FASE ,3,1,1xBet,2.55,2.87,2.98,1xBet,1.58,2.26,1xBet,1.08,6.1,1xBet,1.49,2.66,1xBet,2.34,1.52,1xBet,4.4,1.17,1xBet,9.0,1.05,1xBet,2.09,1.7
2022,zsTRZvbp,2022-05-15,17:30,BRASIL - SÉRIE A,Coritiba,América-MG,RODADA 6,1,0,bet365,2.2,3.25,3.5,bet365,1.53,2.37,bet365,1.1,7.0,bet365,1.44,2.62,bet365,2.4,1.53,bet365,4.5,1.18,bet365,11.0,1.05,bet365,2.05,1.7
2022,UajavLkT,2022-05-15,18:00,BRASIL - SÉRIE A,Avaí,Juventude,RODADA 6,1,2,bet365,2.25,3.0,3.6,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.53,2.37,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.2,1.61
2022,GMHjr3j4,2022-05-15,18:00,BRASIL - SÉRIE A,Botafogo,Fortaleza,RODADA 6,3,1,bet365,2.25,3.1,3.4,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.62,bet365,2.35,1.57,bet365,4.33,1.2,bet365,10.0,1.06,bet365,1.95,1.8
2022,KjrNi3mr,2022-05-15,18:00,BRASIL - SÉRIE C,Volta Redonda,Brasil de Pelotas,PRIMEIRA FASE ,3,1,1xBet,2.11,2.89,3.9,1xBet,1.57,2.28,1xBet,1.06,7.1,1xBet,1.46,2.49,1xBet,2.49,1.55,1xBet,4.5,1.16,1xBet,9.0,1.05,1xBet,2.13,1.68
2022,Gdneu1zN,2022-05-15,19:00,BRASIL - SÉRIE A,Goiás,Santos,RODADA 6,1,0,bet365,3.2,3.1,2.45,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,2.75,bet365,2.35,1.57,bet365,4.33,1.2,bet365,10.0,1.06,bet365,1.95,1.8
2022,INLixOme,2022-05-15,19:00,BRASIL - SÉRIE C,São José,Paysandu,PRIMEIRA FASE ,2,0,1xBet,2.7,2.7,2.93,1xBet,1.55,2.33,1xBet,1.1,6.5,1xBet,1.41,2.66,1xBet,2.35,1.61,1xBet,4.1,1.18,1xBet,8.0,1.06,1xBet,1.94,1.82
2022,YqVZipvs,2022-05-16,20:00,BRASIL - SÉRIE B,Ituano,Grêmio,RODADA 7,1,1,1xBet,3.94,2.75,2.05,1xBet,1.68,2.14,1xBet,1.13,5.55,1xBet,1.66,2.32,1xBet,2.85,1.39,1xBet,5.6,1.1,1xBet,13.5,1.01,1xBet,2.55,1.49
2022,QmPaz2I7,2022-05-17,20:00,BRASIL - SÉRIE C,Confiança,Ferroviário,PRIMEIRA FASE ,1,0,1xBet,2.89,2.79,2.65,1xBet,1.62,2.19,1xBet,1.1,5.7,1xBet,1.63,2.32,1xBet,2.7,1.4,1xBet,5.65,1.1,1xBet,12.0,1.03,1xBet,2.37,1.56
2022,82qI4NNn,2022-05-17,21:30,BRASIL - SÉRIE B,Novorizontino,Sport,RODADA 8,0,0,1xBet,2.53,2.82,3.24,1xBet,1.7,2.13,1xBet,1.13,5.4,1xBet,1.71,2.23,1xBet,2.99,1.36,1xBet,5.95,1.09,1xBet,13.5,1.03,1xBet,2.52,1.5
2022,CpLeyr31,2022-05-18,18:00,BRASIL - SÉRIE C,Campinense,Ypiranga,PRIMEIRA FASE ,0,0,1xBet,3.2,2.68,2.56,1xBet,1.6,2.22,1xBet,1.09,5.85,1xBet,1.53,2.54,1xBet,2.5,1.45,1xBet,4.8,1.14,1xBet,9.0,1.05,1xBet,2.13,1.68
2022,Sh3raoe8,2022-05-18,20:30,BRASIL - SÉRIE C,Vitória,Botafogo-PB,PRIMEIRA FASE ,0,1,1xBet,1.82,3.13,4.24,1xBet,1.56,2.3,1xBet,1.08,6.3,1xBet,1.55,2.5,1xBet,2.53,1.44,1xBet,5.0,1.13,1xBet,10.0,1.04,1xBet,2.24,1.62
2022,zFE3o0NO,2022-05-18,21:30,BRASIL - SÉRIE B,CRB,Londrina,RODADA 8,1,0,1xBet,2.11,3.13,3.8,1xBet,1.6,2.31,1xBet,1.1,6.35,1xBet,1.59,2.45,1xBet,2.66,1.44,1xBet,5.2,1.12,1xBet,10.5,1.01,1xBet,2.34,1.57
2022,fJsQ21ha,2022-05-19,19:00,BRASIL - SÉRIE B,Grêmio,Criciúma,RODADA 8,0,0,1xBet,1.52,3.72,6.35,1xBet,1.51,2.5,1xBet,1.06,7.1,1xBet,1.4,2.66,1xBet,2.42,1.61,1xBet,4.5,1.18,1xBet,8.7,1.03,1xBet,2.48,1.51
2022,Uyzw0axI,2022-05-19,19:00,BRASIL - SÉRIE B,Vila Nova,Chapecoense,RODADA 8,0,0,1xBet,1.96,2.99,4.38,1xBet,1.63,2.23,1xBet,1.11,5.95,1xBet,1.56,2.47,1xBet,2.63,1.45,1xBet,5.0,1.13,1xBet,10.0,1.01,1xBet,2.48,1.51
2022,dOFant8I,2022-05-19,21:30,BRASIL - SÉRIE B,Guarani,Vasco,RODADA 8,0,0,1xBet,3.01,2.67,2.75,1xBet,1.74,2.06,1xBet,1.15,5.0,1xBet,1.7,2.17,1xBet,3.1,1.34,1xBet,6.2,1.08,1xBet,14.0,1.03,1xBet,2.54,1.49
2022,lI2oAq0P,2022-05-19,21:30,BRASIL - SÉRIE B,Náutico,CSA,RODADA 8,1,1,1xBet,2.36,3.05,3.26,1xBet,1.58,2.32,1xBet,1.08,6.2,1xBet,1.51,2.4,1xBet,2.73,1.49,1xBet,5.25,1.14,1xBet,10.0,1.01,1xBet,2.21,1.63
2022,QwfD538t,2022-05-20,19:00,BRASIL - SÉRIE B,Brusque,Tombense,RODADA 8,1,0,Betano.br,1.9,3.2,4.3,Betano.br,1.6,2.27,Betano.br,1.11,5.9,Betano.br,1.5,2.47,Betano.br,2.45,1.52,Betano.br,4.5,1.18,Betano.br,8.0,1.06,Betano.br,2.18,1.62
2022,Y9tU1L75,2022-05-20,21:30,BRASIL - SÉRIE B,Bahia,Ponte Preta,RODADA 8,2,1,Betano.br,1.5,3.65,7.9,Betano.br,1.6,2.25,Betano.br,1.11,5.9,Betano.br,1.52,2.45,Betano.br,2.5,1.5,Betano.br,4.65,1.17,Betano.br,8.25,1.05,Betano.br,2.65,1.42
2022,ngrM3swg,2022-05-21,11:00,BRASIL - SÉRIE B,Operário,Ituano,RODADA 8,3,2,Betano.br,2.95,2.9,2.57,Betano.br,1.62,2.22,Betano.br,1.13,5.4,Betano.br,1.57,2.32,Betano.br,2.65,1.44,Betano.br,4.9,1.15,Betano.br,8.75,1.05,Betano.br,2.15,1.62
2022,b15830nf,2022-05-21,15:00,BRASIL - SÉRIE C,Ferroviário,Botafogo-SP,PRIMEIRA FASE ,1,0,Betano.br,2.37,2.75,3.4,Betano.br,1.65,2.12,Betano.br,1.13,5.1,Betano.br,1.53,2.32,Betano.br,2.55,1.45,Betano.br,4.6,1.16,Betano.br,7.9,1.05,Betano.br,2.05,1.7
2022,QR5whvKS,2022-05-21,16:30,BRASIL - SÉRIE A,Atlético-GO,Coritiba,RODADA 7,2,0,bet365,2.05,3.3,3.6,bet365,1.44,2.62,bet365,1.07,9.0,bet365,1.33,3.25,bet365,2.07,1.72,bet365,3.75,1.25,bet365,8.0,1.08,bet365,1.9,1.9
2022,2mLDcrji,2022-05-21,16:30,BRASIL - SÉRIE A,Flamengo,Goiás,RODADA 7,1,0,bet365,1.16,7.0,17.0,bet365,1.22,4.0,bet365,1.02,17.0,bet365,1.12,6.0,bet365,1.44,2.7,bet365,2.1,1.66,bet365,3.5,1.28,bet365,2.1,1.66
2022,06wrmu2D,2022-05-21,17:00,BRASIL - SÉRIE C,Atlético-CE,ABC,PRIMEIRA FASE ,0,1,Betano.br,4.45,3.5,1.75,Betano.br,1.47,2.5,Betano.br,1.08,6.6,Betano.br,1.38,2.82,Betano.br,2.1,1.65,Betano.br,3.6,1.24,Betano.br,6.3,1.08,Betano.br,2.02,1.72
2022,SCVTArfK,2022-05-21,18:00,BRASIL - SÉRIE C,Brasil de Pelotas,Figueirense,PRIMEIRA FASE ,0,1,Betano.br,2.42,2.92,3.05,Betano.br,1.62,2.15,Betano.br,1.13,5.1,Betano.br,1.57,2.25,Betano.br,2.67,1.42,Betano.br,5.0,1.14,Betano.br,8.5,1.04,Betano.br,2.22,1.6
2022,zwDQftzA,2022-05-21,18:30,BRASIL - SÉRIE A,Santos,Ceará,RODADA 7,0,0,bet365,2.3,3.1,3.3,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,2.75,bet365,2.25,1.61,bet365,4.0,1.22,bet365,10.0,1.06,bet365,1.95,1.8
2022,UaCUg0kG,2022-05-21,19:00,BRASIL - SÉRIE A,Juventude,Palmeiras,RODADA 7,0,3,bet365,4.5,3.4,1.85,bet365,1.44,2.62,bet365,1.07,9.0,bet365,1.4,2.75,bet365,2.25,1.61,bet365,4.0,1.22,bet365,9.0,1.07,bet365,2.0,1.75
2022,EXRVYbDj,2022-05-21,21:00,BRASIL - SÉRIE A,América-MG,Botafogo,RODADA 7,1,1,bet365,2.62,3.1,2.9,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,2.75,bet365,2.3,1.6,bet365,4.33,1.2,bet365,10.0,1.06,bet365,1.95,1.8
2022,Szh5mbSq,2022-05-21,21:00,BRASIL - SÉRIE A,Cuiabá,Internacional,RODADA 7,1,1,bet365,2.9,3.0,2.62,bet365,1.61,2.2,bet365,1.11,6.5,bet365,1.53,2.37,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.2,1.61
2022,GYVY0uNB,2022-05-22,11:00,BRASIL - SÉRIE B,Cruzeiro,Sampaio Corrêa,RODADA 8,2,0,Betano.br,1.35,4.35,10.0,Betano.br,1.47,2.57,Betano.br,1.07,7.2,Betano.br,1.36,3.0,Betano.br,2.07,1.7,Betano.br,3.55,1.27,Betano.br,6.4,1.09,Betano.br,2.52,1.47
2022,Cp705MHs,2022-05-22,11:00,BRASIL - SÉRIE C,Mirassol,Altos-PI,PRIMEIRA FASE ,2,1,Betano.br,1.52,3.85,6.1,Betano.br,1.42,2.65,Betano.br,1.06,7.2,Betano.br,1.31,3.15,Betano.br,1.9,1.8,Betano.br,3.15,1.31,Betano.br,5.4,1.12,Betano.br,2.0,1.72
2022,O29MeMK3,2022-05-22,16:00,BRASIL - SÉRIE A,Corinthians,São Paulo,RODADA 7,1,1,bet365,2.5,2.87,3.25,bet365,1.66,2.1,bet365,1.12,6.0,bet365,1.61,2.2,bet365,2.87,1.4,bet365,6.5,1.11,bet365,15.0,1.03,bet365,2.25,1.57
2022,8jBYhK4M,2022-05-22,16:00,BRASIL - SÉRIE A,Fortaleza,Fluminense,RODADA 7,0,1,bet365,2.0,3.2,4.2,bet365,1.53,2.37,bet365,1.1,7.0,bet365,1.44,2.62,bet365,2.4,1.53,bet365,4.5,1.18,bet365,11.0,1.05,bet365,2.1,1.66
2022,AyLY929Q,2022-05-22,16:00,BRASIL - SÉRIE C,Manaus,São José,PRIMEIRA FASE ,1,1,Betano.br,1.87,3.1,4.5,Betano.br,1.57,2.25,Betano.br,1.11,5.6,Betano.br,1.5,2.42,Betano.br,2.42,1.5,Betano.br,4.4,1.17,Betano.br,7.6,1.05,Betano.br,2.18,1.62
2022,ji6imYlT,2022-05-22,16:00,ARGENTINA - COPA DA LIGA PROFISSIONAL,Boca Juniors,Tigre,PLAYOFFS ,3,0,bet365,2.2,2.87,4.0,bet365,1.61,2.2,bet365,1.12,6.0,bet365,1.57,2.25,bet365,2.87,1.4,bet365,6.0,1.12,bet365,15.0,1.03,bet365,2.25,1.57
2022,E9RPBOvE,2022-05-22,17:00,BRASIL - SÉRIE C,Vitória,Confiança,PRIMEIRA FASE ,3,0,Betano.br,1.78,3.2,4.85,Betano.br,1.62,2.18,Betano.br,1.12,5.3,Betano.br,1.57,2.25,Betano.br,2.67,1.42,Betano.br,5.0,1.14,Betano.br,8.5,1.04,Betano.br,2.42,1.5
2022,KA644tXm,2022-05-22,18:00,BRASIL - SÉRIE C,Aparecidense,Floresta,PRIMEIRA FASE ,3,2,Betano.br,2.12,2.9,3.8,Betano.br,1.7,2.05,Betano.br,1.15,4.8,Betano.br,1.65,2.1,Betano.br,2.87,1.37,Betano.br,5.3,1.12,Betano.br,8.75,1.04,Betano.br,2.37,1.52
2022,Mci9nIsj,2022-05-22,19:00,BRASIL - SÉRIE A,Athletico-PR,Avaí,RODADA 7,2,1,bet365,1.6,3.8,6.5,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,2.75,bet365,2.2,1.65,bet365,4.0,1.22,bet365,9.0,1.07,bet365,2.2,1.61
2022,tQfD2K10,2022-05-22,19:00,BRASIL - SÉRIE C,Paysandu,Volta Redonda,PRIMEIRA FASE ,2,1,Betano.br,1.82,3.45,4.2,Betano.br,1.47,2.52,Betano.br,1.08,6.7,Betano.br,1.36,2.87,Betano.br,2.05,1.7,Betano.br,3.55,1.25,Betano.br,6.2,1.09,Betano.br,1.93,1.78
2022,4vpZl1X0,2022-05-23,20:00,BRASIL - SÉRIE C,Ypiranga,Remo,PRIMEIRA FASE ,2,1,Betano.br,2.2,2.87,3.6,Betano.br,1.6,2.22,Betano.br,1.11,5.5,Betano.br,1.5,2.42,Betano.br,2.4,1.5,Betano.br,4.25,1.18,Betano.br,7.4,1.06,Betano.br,2.02,1.72
2022,xttg6zai,2022-05-24,19:00,BRASIL - SÉRIE B,Sport,CRB,RODADA 9,0,1,Betano.br,1.93,2.87,4.9,Betano.br,1.72,2.05,Betano.br,1.15,4.9,Betano.br,1.65,2.15,Betano.br,2.82,1.4,Betano.br,5.2,1.14,Betano.br,9.0,1.04,Betano.br,2.35,1.53
2022,MXc6rX6p,2022-05-24,21:30,BRASIL - SÉRIE B,Ponte Preta,Chapecoense,RODADA 9,0,0,Betano.br,2.25,2.75,3.85,Betano.br,1.75,2.0,Betano.br,1.17,4.6,Betano.br,1.72,2.05,Betano.br,3.1,1.34,Betano.br,5.9,1.11,Betano.br,10.0,1.03,Betano.br,2.42,1.5
2022,8vc43YrA,2022-05-25,19:00,BRASIL - SÉRIE B,Londrina,Operário,RODADA 9,2,1,Betano.br,2.12,3.0,3.8,Betano.br,1.6,2.25,Betano.br,1.12,5.6,Betano.br,1.53,2.4,Betano.br,2.57,1.47,Betano.br,4.75,1.16,Betano.br,8.5,1.05,Betano.br,2.15,1.62
2022,MFvvlLn7,2022-05-25,20:00,BRASIL - SÉRIE C,Botafogo-PB,Campinense,PRIMEIRA FASE ,1,1,Betano.br,2.18,2.87,3.65,Betano.br,1.65,2.1,Betano.br,1.14,5.0,Betano.br,1.6,2.2,Betano.br,2.7,1.4,Betano.br,4.9,1.14,Betano.br,8.25,1.04,Betano.br,2.25,1.57
2022,j3n92hbG,2022-05-26,19:00,BRASIL - SÉRIE B,Vasco,Brusque,RODADA 9,2,0,Betano.br,1.78,3.25,5.0,Betano.br,1.57,2.3,Betano.br,1.1,6.3,Betano.br,1.42,2.7,Betano.br,2.25,1.6,Betano.br,3.9,1.23,Betano.br,7.0,1.08,Betano.br,2.05,1.7
2022,Agv14ET3,2022-05-26,21:30,BRASIL - SÉRIE B,Ituano,Náutico,RODADA 9,0,0,Betano.br,1.72,3.25,5.4,Betano.br,1.53,2.4,Betano.br,1.09,6.4,Betano.br,1.4,2.8,Betano.br,2.2,1.62,Betano.br,3.8,1.24,Betano.br,6.9,1.08,Betano.br,2.02,1.72
2022,bTkH0WSS,2022-05-27,19:00,BRASIL - SÉRIE B,Tombense,Bahia,RODADA 9,1,0,Betano.br,4.85,3.1,1.85,Betano.br,1.6,2.25,Betano.br,1.12,5.7,Betano.br,1.5,2.5,Betano.br,2.45,1.52,Betano.br,4.4,1.18,Betano.br,7.9,1.06,Betano.br,2.15,1.62
2022,GWvc5fEc,2022-05-27,21:30,BRASIL - SÉRIE B,Criciúma,Cruzeiro,RODADA 9,0,1,Betano.br,3.75,2.92,2.15,Betano.br,1.65,2.15,Betano.br,1.12,5.6,Betano.br,1.53,2.4,Betano.br,2.55,1.47,Betano.br,4.6,1.17,Betano.br,8.0,1.06,Betano.br,2.1,1.65
2022,fTbH1vH6,2022-05-28,11:00,BRASIL - SÉRIE C,São José,Atlético-CE,PRIMEIRA FASE ,1,1,Betano.br,1.5,3.85,6.7,Betano.br,1.47,2.52,Betano.br,1.07,6.8,Betano.br,1.35,2.92,Betano.br,2.05,1.7,Betano.br,3.45,1.26,Betano.br,6.1,1.09,Betano.br,2.18,1.6
2022,bFpsIa1m,2022-05-28,15:00,BRASIL - SÉRIE C,Figueirense,Ferroviário,PRIMEIRA FASE ,1,0,Betano.br,2.12,2.82,3.9,Betano.br,1.7,2.05,Betano.br,1.14,4.85,Betano.br,1.62,2.18,Betano.br,2.77,1.39,Betano.br,5.1,1.13,Betano.br,8.5,1.04,Betano.br,2.27,1.57
